duration,artist_name,title,bars_confidence,danceability,energy,key_confidence,loudness,mode_confidence,song_hotttnesss
185.70404,Joe Satriani,Midnight,76,83.20533334659598,20.110779822077575,0.68,-16.104,0.782,0.0
304.71791,Steve Vai,Brother,281,27.649849657478597,4.939314677859452,0.663,-7.269,0.693,0.637311276400838
355.18649,Burning Spear,Civilized Reggae,179,91.8891125083895,93.7752565997745,0.774,-8.01,0.539,0.4251246583130575
588.85179,The Edgar Broughton Band,What Is A Woman For? (BBC In Concert),586,35.254977245291656,32.51205751210239,0.701,-16.479,0.492,0.0
232.07138,Aleks Syntek,Otra Parte De Mi (1997 Digital Remaster),113,46.67579675863338,69.57933327597874,0.636,-4.252,0.644,0.0
249.49506,Los Del Rio,Macarena,845,89.71805311458621,78.68024564943154,0.498,-12.005,0.489,0.0
233.45587,Wes King,Cover To Cover,113,98.64831353738356,0.6863297384229416,0.704,-7.92,0.623,0.26586104921065
159.63383,Teijo Joutsela and Humppa-Veikot,Kes\xc3\xa4ilta Saimaalla,316,56.895285009835476,72.80760553277972,0.02,-12.013,0.3,0.0
157.49179,Moon Mullican,"b""Whats The Matter With The Mill""",115,46.770947532942806,29.27273049708394,0.65,-18.692,0.536,0.0
329.50812,Jefferson Starship,Let me fly,180,15.570689201084264,47.88827818411407,0.163,-9.864,0.419,0.2707759989463275
208.87465,Ronny Eriksson,En fet man,96,90.73369685271156,68.58265308183226,0.475,-15.086,0.377,0.0
264.6722,John Mayall,Now I Got A Woman,159,84.19904978895804,19.397697602748064,0.032,-7.611,0.38,0.3634884993980187
304.95302,Gary Moore,"b""Nothings The Same""",102,42.70856480775416,52.25528445346572,0.762,-20.496,0.741,0.5359538016656614
146.99057,Spiral Stairs,Stolen Pills,375,45.65820386994965,79.4386800807644,0.338,-5.677,0.444,0.4733465411087876
83.98322,Attack Attack,Outro,28,94.67017797211787,34.932167689915985,0.335,-20.856,0.628,0.6394509608606281
134.922,Gym Class Heroes,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),55,52.28285323344043,40.74776746210068,0.278,-13.12,0.186,0.0
168.85506,Mighty Mighty Bosstones,Patricia,549,57.073918703270564,8.211484601897256,0.333,-9.515,0.609,0.5135170285371385
238.52363,Twinkle Twinkle Little Rock Star,A Dustland Fairytale,79,52.8438610538144,22.498757057484788,0.625,-19.938,0.742,0.0
244.92363,The Booth Brothers,Through The Eyes Of Faith,128,94.28175566697078,59.09572827798405,1.0,-4.071,0.887,0.2150803185092279
253.12608,Vivian Khor,Loves Parting,373,67.89007423179594,52.1021596267787,0.473,-21.533,0.755,0.0
177.44934,Anne Dudley,Still Lost in the Forest,120,8.418557190450127,54.66168875248335,0.126,-19.597,0.349,0.2688514501041216
174.57587,The Mustangs,So Many Roads,81,0.8784071372266,84.2775308375616,0.857,-9.302,0.863,0.0
222.37995,Michael Jackson,"b""Were Almost There""",97,19.25994065976717,80.59326529967257,0.407,-9.631,0.313,0.0
106.81424,Marc Shaiman,Blame Canada ( From: South Park ),56,78.69160623742782,10.640330620571813,0.582,-16.079,0.617,0.0
137.40363,Paul Simon,A Different Kind of Love,74,18.62680016986885,66.3539044011489,0.44,-7.444,0.453,0.3016817567316363
238.23628,K-OS,B-Boy Stance,96,41.749521632054744,89.026093948291,0.406,-6.491,0.502,0.6313903653184915
279.06567,Eberhard Weber,Unfinished Self-Portrait,149,73.95447027042444,46.49027434189064,0.546,-27.016,0.462,0.340922755864378
359.8624,Jimmy Herring,Lifeboat Serenade,184,2.7435639187394556,11.571525785269653,0.297,-10.004,0.395,0.5658895096574311
164.12689,The Continentals,Christmas Time,80,31.65282265615791,82.71091510120921,0.656,-7.928,0.774,0.2399155018415098
172.38159,Neil Diamond,Song Sung Blue,90,74.38316673196339,80.43906238554524,0.864,-12.409,0.73,0.0
218.33098,The Chieftains;Colin James,"b""C\xc3\xbanla/The Friars Breeches""",101,71.26162052934694,35.90368358930463,0.061,-12.81,0.504,0.0
163.26485,45 Grave,Party Time,311,47.35206107455898,22.77487893775938,0.258,-12.778,0.325,0.6473688165526812
171.31057,Joe Turner_ Joe Houston_ L. C. Williams,Mean And Evil Blues,197,56.80681483053016,26.840407365854812,0.56,-23.538,0.429,0.0
114.62485,J.B. Lenoir,I Feel So Good,59,89.32876882367663,96.1854553448503,0.342,-7.573,0.335,0.0
128.96608,Screaming Jay Hawkins,I Need You,87,76.70653457185453,41.07164708994202,0.451,-13.142,0.477,0.0
58.46159,"b""The Sun Harbors Chorus-Documentary Recordings""",Navy hymn,51,85.22834167961695,39.45450552378544,0.336,-18.681,0.483,0.0
52.55791,Set Your Goals,We Do It For the Money_ OBVIOUSLY! (Demo),172,68.29161561676713,32.86271799337433,0.556,-3.564,0.518,0.5216592580484611
210.28526,Tesla,"b""Gettin Better""",147,38.56327215477646,63.2890570494259,0.553,-10.223,0.424,0.3589765264395974
268.7473,Charlie Rich,"b""You Dont Know Me""",134,37.37662116416169,46.61461760290837,0.578,-13.505,0.604,0.2998774882739778
263.36608,Claw Hammer,Warm Spring Night,80,61.975186905580536,59.70829403838647,0.103,-7.669,0.48,0.0
246.85669,The Ataris,The Hero Dies in This One,144,79.57979673557575,43.97738369912927,0.531,-4.544,0.604,0.0
193.82812,Sharon Burch,Newborn Blessing (World),88,72.28435262089369,89.03495530078574,0.942,-18.312,0.812,0.0
335.46404,The Field Mice,Below The Stars,92,60.741272672022916,68.52677535095631,1.0,-14.064,0.909,0.5267066592697299
224.93995,Taboo,Dab_dab_doo-Party In The Jungle,129,52.35523661920063,27.712051774727485,0.55,-5.266,0.458,0.0
451.34322,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Plexis,107,47.36326257598501,91.37862878445993,0.25,-7.949,0.309,0.0
445.49179,Koffi Olomid\xc3\xa9,Papito Charme,228,82.74123827757211,26.522978160996956,0.386,-7.441,0.493,0.3725300393660796
299.36281,White Heart,Sing Your Freedom,154,60.6445713139055,38.23227799100247,0.378,-8.797,0.481,0.0
221.12608,Singing Melody,All They Want,152,71.46086743479476,52.85652439250178,0.583,-6.232,0.437,0.0
323.60444,Svartthron,Sparnuotoji Doze. Laukimas,157,80.86829369648746,50.34136916182387,0.499,-9.663,0.405,0.3725300393660796
183.17016,The Rolling Stones,Around And Around,139,46.84906913397765,83.27915609198503,0.514,-11.553,0.459,0.6332543216944774
456.64608,The Rongetz Foundation,NY Timbuctu,229,11.967681184289225,17.485901072867506,0.044,-8.977,0.343,0.0
335.56853,"b""Kassav""",Loko,135,11.264157773137985,66.93608694064453,0.522,-6.824,0.479,0.0
189.80526,Fall Out Boy,Dance_ Dance,90,30.862003042284968,80.6423605671378,0.518,-3.544,0.563,0.0
229.90322,Bob Marley & The Wailers,Cry On (Acoustic Demo),462,60.618038361780165,57.86902323412828,0.0,-15.193,0.246,0.0
197.25016,Claude Fran\xc3\xa7ois,Le chanteur malheureux,108,64.59293251719554,9.859242848816073,0.246,-12.472,0.469,0.4981315897074068
155.97669,Elephant Man,Bruk Out and Wine,64,25.250408273125412,51.87557998866321,0.0,-8.48,0.0,0.0
223.97342,The Cate Brothers,Let It Be,133,8.770203865368153,31.904740324090564,0.283,-16.086,0.321,0.2450974142337955
182.33424,Tracy Byrd,"b""Walkin In""",122,5.292107250551115,35.455420905131696,0.679,-9.068,0.868,0.2150803185092279
172.12036,Jean Segurel,Viens Danser Jeannette,96,15.75651445212516,88.76858919783812,0.697,-11.373,0.592,0.0
194.21995,Fran Perea,No me imagino,138,19.050712938090097,44.57154949934954,0.511,-4.556,0.392,0.4079746515398249
181.73342,Maria Muldaur,"b""It Aint The Meat Its The Motion (LP Version)""",403,96.34306383440742,17.181440575207517,0.015,-10.034,0.22,0.2570113013537891
153.7824,Santana,Acapulco Sunrise,46,13.954680474109049,10.963406113664242,0.622,-10.3,0.232,0.0
227.65669,Mustafa Sandal,Iki Tas Corba,160,45.88195244354238,0.4201630905123932,0.777,-13.342,0.589,0.3347065490692206
294.66077,Johannes Linstead,Guayabera,139,66.32220296455675,47.263471271700794,0.614,-7.409,0.605,0.4444017145228514
339.1473,Dorothy Norwood,Packing Up,139,34.759608208894434,90.62252483501764,0.015,-6.821,0.195,0.0
167.26159,Cinder,Mirror (Album),81,36.112015356905246,10.271495160264887,0.786,-4.634,0.7,0.3759843015004421
290.08934,Fania All Stars,Donde,183,2.4465893572854003,25.742721891566557,0.758,-7.136,0.655,0.4574471670851005
160.83546,Otis Spann,Must Have Been The Devil,65,45.667935367000986,62.60760660048472,0.008,-13.389,0.321,0.0
281.33832,Kool Moe Dee,I Go To Work,126,15.57175278439833,37.73658547880194,0.802,-8.762,0.655,0.0
274.72934,Lee Ritenour,Is It You?,184,37.872561773583215,17.024141027567453,0.681,-9.727,0.667,0.5989895579810494
145.73669,Big John Greer,Bottle It Up And Go,381,17.27689264132376,68.19717852393211,0.715,-7.265,0.592,0.0
302.8371,Jaguares,El Momento,147,32.50455455373314,40.18971460727455,0.659,-9.795,0.619,0.4072330149011048
125.83138,Oak Ridge Boys,My Saviour Is Lord,210,64.93327398004854,86.86411265949253,0.974,-12.135,0.868,0.0
318.87628,The Tragically Hip,Country Day,159,78.2718905508322,77.22252111768036,0.482,-5.48,0.531,0.4605412813586578
326.26893,Carman featuring Commissioned & The Christ Church Choir,Let The Church Rise,185,32.98520814722621,88.6399661408957,0.0,-9.464,0.655,0.0
191.52934,Reni,Nema Dana Ni Meseca,101,91.98945884019368,40.19030171909645,0.277,-2.785,0.382,0.0
198.86975,Raphael,Cantares,98,14.08725034876468,90.31688320182644,0.714,-6.862,0.699,0.0
294.47791,Sammi Cheng,Sa La Re Wo Di Luo Mi Qu Yu Zhu Li Ye,145,94.01824321257641,22.795098657417633,0.609,-5.597,0.546,0.0
215.06567,Fiona,Why,139,40.64860517530502,62.80543887158772,0.572,-8.005,0.363,0.3277443093263581
240.09098,Cargo Cult,Helium,76,2.8598894262022445,72.67315650761356,0.657,-7.76,0.941,0.0
315.16689,Lord Sterling,Poison Lips,181,34.36528445956033,96.50864163270751,0.575,-6.8,0.563,0.0
415.45098,Forensics,I Need To Talk To Hank Hank,291,11.413244336430473,92.38319911529442,0.485,-24.25,0.516,0.2150803185092279
191.73832,Gerard Lenorman,Soldats Ne Tirez Pas,88,39.29005012287884,65.43075723597059,0.509,-5.53,0.456,0.2150803185092279
183.562,Cama,Walk With You,550,25.766751827341416,42.979069382831426,0.69,-5.516,0.528,0.0
132.93669,Anat Ben David,Robot Kid,59,52.24856302327233,13.322046430639723,0.413,-4.662,0.404,0.0
271.43791,Arturo Sandoval,Almendra,626,95.18403788623085,35.57522581128856,0.521,-12.246,0.506,0.2669551862755385
268.90404,Novika,Mikawa Miya,99,45.634220282996765,27.34635672138045,0.535,-9.655,0.339,0.5632303756862997
579.13424,Eldar,Dat Dere,338,46.94151406508755,37.52955679410063,0.62,-17.112,0.554,0.0
249.41669,Oldelaf et Monsieur D,Rue de Nantes,103,7.2304043469161865,50.83340952786217,0.592,-9.985,0.648,0.0
271.09832,Eason Chan,Ren Lai Ren Wang,81,34.989374579916884,37.30828638803724,0.68,-14.155,0.629,0.0
127.68608,The Fabulous Thunderbirds,"b""Please Dont Lie To Me""",78,67.83782325177697,40.60497174389365,0.732,-8.692,0.405,0.2707759989463275
251.81995,Hey Colossus,45 Pounds,105,9.160696290162129,87.8234790943194,0.09,-9.711,0.463,0.0
220.78649,Sonora Carruseles,Chela,52,30.1232311686076,46.217457218179995,0.081,-11.079,0.462,0.0
201.63873,Eddy Raven,I Know That Car,85,40.219757899605554,55.73736553485542,0.604,-14.586,0.664,0.0
125.46567,Finntroll,Kitteldags,56,77.83363430161303,11.602389086334874,0.0,-5.059,0.0,0.6547345372368608
209.03138,Tanto Metro & Devonte,The Story (get It On),75,72.91781968243568,84.54021700705869,0.021,-8.726,0.43,0.0
221.70077,Bounty Killer,Coppershot,130,38.841797253374885,92.06953512897755,0.784,-8.043,0.56,0.0
195.65669,Mobb Deep featuring Nate Dogg,Dump,57,64.97332358113786,71.7615744714104,0.635,-3.813,0.585,0.4961753356732933
209.94567,DJ Spinn and DJ Rashad,"b""Like Its Hot""",139,37.68350826502398,37.5635209756091,0.25,-13.306,0.474,0.0
253.12608,Jose Luis Perales,El Amor,100,92.86836872406609,27.760439433480766,0.794,-10.744,0.734,0.0
223.05914,El Poder del Norte,Negocio Prohibido,156,67.66086408102535,14.224460791067306,0.619,-10.566,0.745,0.0
183.53587,Tony Matterhorn,Dutty Wine,100,13.702361448596978,7.048259369390375,0.427,-5.953,0.237,0.6853982601238167
224.41751,Story Of The Year,Won Threw Ate,75,36.18912580609466,89.81381679179636,0.197,-3.487,0.456,0.6282179645794025
198.32118,Brazilian Tropical Orchestra,Baby,88,19.9549076676496,73.9176495747713,0.035,-16.031,0.449,0.0
225.38404,Kisha,Why?,105,72.25315120148615,75.61569158164232,0.866,-4.799,0.719,0.0
263.00036,Ana Nikolic,Sizofrenija(duet Ana Nikolic&Aca Lukas),153,62.17467782783156,62.76978120703458,0.339,-5.402,0.47,0.0
178.15465,Tyrone Taylor,Happiness Is Loving You,118,5.340408086901838,69.38982453413813,0.677,-6.536,0.677,0.0
170.52689,4 Skins,Bread Or Blood (Single),70,96.9107638505363,78.39537877860427,0.304,-9.089,0.398,0.0
312.92036,Robben Ford,The Champ,195,4.215848091704688,46.36564634447118,0.409,-9.925,0.655,0.5996603576264808
221.20444,White Heart,Hold On,114,10.254361095795971,11.916931966434008,0.0,-10.383,0.223,0.4274465714884308
244.53179,Zapp,Rock Star (LP Version),109,4.302390199041151,90.17391550656359,0.16,-11.655,0.365,0.3522322250053423
218.04363,Ximena Sarinana,Mediocre (Version original),195,94.7677970333708,13.286120140591763,0.68,-11.689,0.691,0.5076694722644626
226.32444,Busta Rhymes,Taste It,109,55.642037376470995,53.651766871573145,0.268,-7.958,0.374,0.0
204.35546,Fontella Bass,"b""Youve Lost That Lovin Feelin""",85,48.57943574763165,39.76554828605457,0.947,-10.269,0.725,0.4274465714884308
206.99383,Rhinostar,Einfach,73,98.97555526641113,72.59288855147766,0.716,-5.021,0.743,0.0
317.12608,"b""Old Mans Child""",Towards Eternity,502,85.28697460050326,9.314265023196821,0.394,-6.748,0.394,0.5452302938983613
240.19546,Red Hot Chili Peppers,Emit Remmus (Album Version),111,27.68349655569793,87.95800854692261,0.116,-2.267,0.328,0.7345132497062585
208.32608,Patty Griffin,Moses,80,10.534713188769407,61.83094603481367,0.934,-7.852,0.697,0.5466354885721183
412.1073,"b""Satans Host""",Infernal Calling,232,21.739920580758753,2.71357152488384,0.545,-3.92,0.54,0.0
307.09506,Aeoliah,For Your Passion My Love,160,48.584063572043,39.25926245498898,0.712,-15.226,0.606,0.26586104921065
91.45424,Eric Demarsan,Val\xc3\xa9rie,166,65.4165632956618,72.24618361245592,0.521,-24.436,0.573,0.0
333.5571,Mississippi Mass Choir,Having You There,218,63.4403089840465,41.9758933415021,0.549,-5.743,0.619,0.3759843015004421
82.18077,Space Opera,Awake IV,31,56.507763476107165,60.00495181604424,0.0,-8.601,0.0,0.0
41.482,Through the Eyes of the Dead,Outro,21,44.06044170269426,97.47174975683781,0.0,-31.982,0.0,0.6030301447935913
160.60036,Johnny Otis,Lovers Lane Boogie,46,96.83948099491559,80.46384826962992,0.625,-15.506,0.574,0.0
299.75465,Finest Dearest,Naming Ceremony,85,59.19028634302559,70.21957839117935,0.565,-7.34,0.655,0.2150803185092279
137.82159,Jazz Gillum,Gillum Blues,399,86.95834975635019,94.42513302711883,0.289,-12.455,0.515,0.0
227.02975,Neema,Goodfellas,130,83.88102129049147,63.190068236953365,0.001,-6.697,0.18,0.0
469.62893,Sound 5,"b""Ala Kaboo (Idjut Boys H-Bar Mix)""",632,84.46519081788026,33.38937629237099,0.509,-11.315,0.388,0.0
129.01832,Jorgen Ingmann,Oceans Of Love (LP Version),84,67.73260234135972,71.57861659911741,0.84,-8.768,0.272,0.0
212.84526,Sean Callery,Jack and Benton,103,26.013045714488282,32.56783372289552,0.0,-29.331,0.358,0.4274465714884308
191.76444,Jesus Otero - Luny Tunes,Nivel De Mafia,75,86.58376137773128,94.9419434342036,0.161,-5.552,0.472,0.0
188.89098,Gran Coquivacoa,Hechizo,430,94.14233185494493,86.84362251324539,0.285,-9.764,0.342,0.0
208.95302,Fergie,London Bridge,78,10.24446148848871,87.09754723360884,0.0,-5.93,0.0,0.7415744234679955
186.56608,The Doors,Strange Days ( LP Version ),92,84.44823865003761,23.982339831499587,0.248,-6.772,0.582,0.0
223.4771,Erick Sermon,Safe Sex,182,86.16854428265425,36.98719227613707,0.903,-9.436,0.61,0.4051157216913865
250.67057,40 Grit,A Part Of Me,153,60.92005209117182,23.646996966565993,0.228,-8.951,0.322,0.4051157216913865
107.31057,Bob Azzam,Guarda Che Luna,212,43.03802218328714,25.800629543519626,0.008,-5.382,0.243,0.0
222.82404,Scott Glasgow,Space Station Liberty,285,29.325437281160905,85.81564993692578,0.333,-14.15,0.159,0.0
350.27546,Poncho Sanchez,Manteca,318,7.341182305573579,17.671580626545424,0.547,-15.82,0.569,0.0
285.88363,Livingston Taylor,Tell Jesus [To Come To My House],176,62.53885834266204,81.64563713818578,0.0,-13.559,0.219,0.4293691765253594
265.76934,Papa Wemba,Zero,195,3.459582109470183,29.660825499087828,0.577,-11.73,0.738,0.0
260.46649,Fortitude,"b""Hes Alright (Album Version)""",93,55.06595958689613,49.45311646987053,0.605,-6.464,0.568,0.0
238.13179,R. Carlos Nakai,In A Distant Place (World),149,57.942493045232524,40.33728992738912,0.51,-22.812,0.54,0.2700670304890448
255.50322,Onyx,Wet The Clu,172,5.3520341517449,34.17805227955768,0.503,-6.305,0.48,0.4444017145228514
211.80036,Jennifer Lopez,Por Arriesgarnos,171,89.52906727241866,11.063900307519637,0.689,-10.447,0.669,0.541551997892655
253.04771,Joe Grushecky,"b""A Fools Advice""",113,62.81984937738664,48.23414392419247,0.614,-13.54,0.674,0.0
129.67138,THE CHIFFONS,One Fine Day,45,36.82929753861536,20.137039534191736,0.64,-8.23,0.364,0.0
200.09751,Spitfire,Tanzen,126,12.83148636612209,60.80279325540645,0.019,-3.73,0.329,0.5571877675186344
219.03628,Equilibrium,Prolog auf Erden,159,68.99771677536276,24.070235014861694,0.247,-3.901,0.325,0.6573105785331762
251.16689,Martha Wainwright,Who Was I Kidding,205,69.93191680234683,66.72733798447817,0.705,-10.512,0.701,0.6362872244273321
272.43057,The Rolling Stones,Rocks Off,640,26.88368762944068,89.20647029444825,0.612,-8.242,0.407,0.7351686692630743
208.5873,Ms. Dynamite,Unbreakable,377,18.68714985720802,64.20937424718429,1.0,-8.226,0.599,0.4733465411087876
160.1824,Ronny Eriksson,Spritl\xc3\xa5ten,73,4.9150751846605445,20.842103251914224,0.059,-12.417,0.412,0.0
213.4722,Kat DeLuna,Run The Show featuring Don Omar [en Espanol],92,56.31832056944509,62.34975459431683,0.565,-5.919,0.669,0.0
439.06567,Atom,Strikes-3,230,18.14457510680201,51.78282217844886,0.009,-9.36,0.225,0.0
145.76281,Artie Fishel & The Promised Band,Watermelon Man (What A Mellow Goy),90,37.13780554571464,75.86650157091283,0.006,-7.008,0.233,0.0
131.81342,Johnny Horton,Got The Bull By The Horns,46,57.18517540738962,77.4127142926032,0.0,-11.011,0.0,0.0
37.642,Fat Joe,Words With Fat Joe,109,50.16863920653961,44.25852940009231,0.573,-15.329,0.611,0.0
277.18485,Jerry Yan,Pei Chen Pin,139,5.057626442877061,41.32036755270755,0.679,-6.954,0.541,0.0
215.82322,L.A. Guns,Some Lie For Love,117,64.59683132972272,15.47343696258311,0.638,-9.767,0.498,0.5996603576264808
308.81914,Demonbreed,Lifewalk,209,84.35175398825963,22.437005036293755,0.497,-5.028,0.491,0.2150803185092279
241.42322,XLNC,Vaisakhi Wala Mela,247,96.17311236038373,22.542536731943585,0.484,-14.803,0.642,0.0
192.15628,Champion Jack Dupree With TS McPhee,No Meat Blues,90,12.730935123592758,72.59345318957413,0.535,-10.688,0.484,0.0
263.81016,Enrique Iglesias,Si Juras Regresar,152,38.83434746398272,31.860322000871466,0.93,-7.06,0.756,0.4681810709184574
245.81179,Britt Nicole,"b""Dont Worry Now (Performance Track In Key Of Db Without Background Vocals)""",160,2.4039534645833194,68.43309579486896,0.616,-13.053,0.656,0.0
202.86649,Esa Pakarinen,Lent\xc3\xa4v\xc3\xa4 kalakukko,574,43.41640593776561,95.16159785401051,0.318,-15.202,0.452,0.4471357962861778
116.29669,Claire Hamill,Sidney Gorgeous,57,45.71280791578041,11.563114507834825,0.552,-18.206,0.572,0.0
286.9024,The Plasmatics,Summer Nite,138,10.352445210757333,25.936066744907126,0.701,-4.907,0.511,0.536032111708468
146.33751,Connie Smith,If I Talk To Him,84,93.28805643108873,87.49206366207207,0.694,-13.232,0.555,0.0
66.0371,Scalplock,Protagonist (Album Version),112,8.63563604978429,47.70295578992906,0.163,-5.3,0.459,0.0
254.85016,The Grease Band,Willie And The Pig,185,64.73880792085751,87.56501856042833,0.558,-17.604,0.527,0.2028318912578596
288.67873,Amy Lambert,Because He Loves Me,167,40.689491381462915,43.456475800042526,0.809,-11.603,0.317,0.0
295.02649,Torcuato Mariano,Black and Blue,292,50.51416743130596,84.77715548083391,0.506,-11.878,0.495,0.26586104921065
193.56689,Dobby Dobson,A True Friend,131,31.048580790181024,99.55331022015137,0.467,-7.303,0.403,0.243904668353858
231.07873,Baby Bash / Grimm,Changed My Life,84,69.17749919173629,95.18637008357582,0.0,-5.179,0.0,0.0
171.2322,Chops,"b""Give It To Em""",514,43.584011594802,12.34150845369818,0.432,-3.326,0.444,0.0
152.42404,Carl Smith,Loose Talk,69,13.962910781794003,86.87234987637046,0.724,-26.045,0.707,0.0
214.88281,Rise Against,Intro/Chamber The Cartridge,127,38.23482759754523,85.75316972095874,0.3,-4.504,0.442,0.774014062267062
355.94404,Martriden,Blank Eye Stare,118,1.767264689705761,22.2853786465672,0.591,-4.701,0.484,0.469619286810045
243.722,Fredi,Laula kanssain,121,94.3397066940882,70.13341801832856,0.142,-10.613,0.469,0.2669551862755385
213.91628,Sandy Lam,Wei Liang,84,71.89745181191371,20.651914176585894,0.119,-4.934,0.388,0.4996648621311711
148.40118,Patsy Cline,I Cried All The Way To The Altar,69,26.72853290057121,86.32107112409383,0.767,-9.38,0.782,0.0
249.5473,All Leather,"b""Were Skrewed (Otto Von Schirach My Supernatural Motorcycle Gang Will Knife U Open Piss & Shit All Over Your Organic Starbucks =iPhone Bank Account Lifeless Lifestyle Remix)""",153,93.6096796498354,24.89863480547203,0.537,-5.282,0.455,0.0
352.93995,D:Fuse,Living The Dream,757,11.176248703525282,23.201655509482798,0.844,-12.982,0.594,0.0
10.34404,Janet Jackson,Hold On Baby,0,56.0178884535198,16.05819745129392,0.007,-32.742,0.318,0.2505517199890293
242.85995,Dokken,Judgement Day,123,68.5813326982278,76.07626388523533,0.557,-4.938,0.528,0.4348380902608562
108.35546,James Newton Howard,U North,56,57.09670990328984,86.9602895222466,0.0,-30.893,0.0,0.3775316449767025
299.49342,Daryl Hall & John Oates,Everything Your Heart Desires,123,67.21772194063337,69.6353784196026,0.082,-7.414,0.351,0.5447509131829931
208.87465,Bad Company,Valerie (LP Version),433,68.17855404555661,30.02875246057434,0.361,-12.217,0.58,0.4139833120370972
94.27546,Max Steiner,Main Title / The Searchers,55,94.85481924775657,51.914225413227534,0.05,-14.759,0.435,0.0
110.05342,Angel Romero,Prelude No. 2 (2000 Digital Remaster),41,8.379190173060058,81.17951960766705,0.145,-30.894,0.34,0.0
193.54077,Humble Pie,Lonely No More,377,93.62248269541121,85.3558657525134,0.336,-13.339,0.139,0.2400047523324688
164.362,Gaetano Donizetti,Donizetti: Roberto Devereux: Ah! Ritorna qual ti spero....,80,89.2095535883541,85.40599121532179,0.766,-18.524,0.613,0.0
291.81342,Incubus,Warning,195,37.796620641673904,10.694103290281786,0.854,-6.084,0.654,0.0
241.37098,Juliette & The Licks,Shelter Your Needs,150,56.415061725822355,82.75821773256044,0.424,-5.199,0.43,0.6067635298719581
273.60608,Aesop Rock,Limelighters (feat. Camp Lo) / Flunkadelic Interlude,261,73.67754845370918,66.44399392675898,0.51,-8.011,0.479,0.5778887778428028
423.60118,Paul Avgerinos,Gnosis,843,11.685378886414078,57.87203416370145,0.982,-23.03,0.709,0.26586104921065
172.93016,Phil Collins,"b""You Cant Hurry Love  (LP Version)""",68,54.88928793575128,33.02297432752963,0.516,-11.813,0.805,0.0
188.89098,Bangalafumenga,Baile Da Pesada,77,1.6776327118865342,80.74407248320527,0.367,-8.239,0.372,0.2150803185092279
274.28526,Bryan Ferry,Wildcat Days (1999 Digital Remaster),142,44.015526727864085,45.633462531187206,0.091,-7.158,0.367,0.0
221.41342,Angels,Tulip,93,9.522651065474463,17.033978583385935,0.772,-6.335,0.798,0.0
193.09669,Barbara Fairchild,"b""Ill Meet You In The Morning""",119,58.906812583413796,55.72221727903515,0.795,-8.596,0.768,0.0
226.76853,The Balustrade Ensemble,Crushed Pears,148,31.336654772825767,29.717472747445594,0.027,-24.802,0.4,0.0
210.70322,Prince,Escape ( LP Version),104,13.04236659826591,65.36125963085891,0.11,-9.754,0.491,0.4927136395725607
342.83057,Santana,Let It Shine,151,27.040936264309035,96.84760760575702,0.553,-12.896,0.529,0.0
171.04934,Diego Verdaguer,Todos mentimos,83,59.75071586556766,80.75998130093659,0.381,-8.368,0.421,0.3759843015004421
266.89261,Teenage Fanclu,"b""The Worldll Be OK""",130,24.373951872352183,32.518430581226355,0.463,-8.198,0.509,0.5183103193207527
207.0722,Cavo,Over Again (Album Version),98,21.809413059328563,15.149363159319961,0.904,-4.044,0.812,0.3016817567316363
103.75791,Bruisers,Never Fall,49,64.88287479134537,22.781097985232023,0.336,-10.352,0.537,0.497833214570029
260.91057,The Highwaymen,Daughters & Sons,165,64.88199447028096,96.24203420654752,0.813,-11.595,0.779,0.2350293816094551
198.76526,Joselito,En Un Pueblito Espa\xc3\xb1ol,320,75.65201292959304,7.603463537002375,0.642,-5.767,0.674,0.2414032352264359
347.402,Bill Laswell,Slow Murder,196,3.956398605684741,58.25091150260202,0.311,-16.297,0.213,0.0
187.03628,AFI,Summer Shudder,130,21.78905876583338,40.90085599029637,0.387,-4.183,0.444,0.8586304584012816
231.73179,Lil Mz. 313 featuring DJ Rashad,Suk The Blood,151,71.86299528246654,62.866393731164735,0.477,-7.432,0.257,0.0
262.922,Juan Carlos Baglietto,Fui Mujer,103,8.392660274179974,33.40068480029491,0.481,-12.142,0.409,0.0
164.20526,Hatebreed (int License),Beholder of Justice (Album Version),90,37.10241304588987,38.995799221266644,0.533,-3.856,0.562,0.6459428371297138
291.13424,La Portuaria,Explorador,143,26.642273989566533,59.429401799288094,0.06,-8.853,0.429,0.2291441037166027
244.74077,Conjunto Clasico,Mi Suegra,90,34.18015650187963,19.840666983257947,0.509,-10.05,0.829,0.26586104921065
240.45669,Snowgoons,Been Fighting Devilz,89,90.33023296184318,38.52358328024356,0.222,-6.249,0.549,0.0
216.81587,Warren Barfield,Unleashed,175,20.089239641792368,63.48525326714613,0.517,-6.352,0.491,0.0
264.56771,Ayo,Welcome Into My World,202,46.89157683288724,42.694627891297586,0.757,-11.522,0.659,0.0
256.83546,Vitamin C,Girls Against Boys (LP Version),123,42.46514950132389,15.534497344957432,0.0,-6.024,0.205,0.4733465411087876
262.21669,Jah Legacy,What is the best,113,33.78294367916004,20.516698464784454,0.398,-8.089,0.353,0.0
276.50567,R. Carlos Nakai,Canyon People (World),698,66.97955846352521,23.044622302381214,0.161,-32.339,0.347,0.4454545254934259
135.49669,Bob Marley,Corner Stone,451,79.31334420432754,82.40348896950286,0.756,-11.575,0.56,0.0
